"X","Unnamed..0","interaction_name","pathway_name","ligand","receptor","agonist","antagonist","co_A_receptor","co_I_receptor","evidence","annotation","interaction_name_2","is_neurotransmitter","ligand.symbol","ligand.family","ligand.location","ligand.keyword","ligand.secreted_type","ligand.transmembrane","receptor.symbol","receptor.family","receptor.location","receptor.keyword","receptor.surfaceome_main","receptor.surfaceome_sub","receptor.adhesome","receptor.secreted_type","receptor.transmembrane","version"
1256,"LAMC3_ITGA2_ITGB1","LAMC3_ITGA2_ITGB1","LAMININ","LAMC3","ITGA2_ITGB1","","","","","KEGG: hsa04512","ECM-Receptor","LAMC3 - (ITGA2+ITGB1)","False","LAMC3","","Extracellular matrix, Secreted, Extracellular space, Basement membrane","Disease variant, Coiled coil, Signal, Reference proteome, Basement membrane, Extracellular matrix, Disulfide bond, Secreted, Repeat, Cell adhesion, Laminin EGF-like domain, Glycoprotein","","","ITGA2, ITGB1","Integrin alpha chain, Integrin beta chain","Membrane, Ruffle membrane, Melanosome, Ruffle, Focal adhesion, Cell projection, Cleavage furrow, Recycling endosome, Invadopodium membrane, Lamellipodium, Cell membrane, Cell surface, Cell junction","Membrane, Host-virus interaction, Disulfide bond, Transmembrane, Host cell receptor for virus entry, Receptor, Glycoprotein, Signal, Reference proteome, Integrin, Metal-binding, Transmembrane helix, Direct protein sequencing, Calcium, 3D-structure, Cell adhesion, Magnesium, Repeat, Endosome, Alternative splicing, Cell projection, Cell membrane, Phosphoprotein, Acetylation, Isopeptide bond, Cell junction, Myogenesis, Ubl conjugation","Receptors","Integrin;Other_receptors","Adhesion receptor","","True","CellChatDB v1"
1257,"CHAD_ITGA2_ITGB1","CHAD_ITGA2_ITGB1","CHAD","CHAD","ITGA2_ITGB1","","","","","KEGG: hsa04512","ECM-Receptor","CHAD - (ITGA2+ITGB1)","False","CHAD","Small leucine-rich proteoglycan (SLRP)","Extracellular matrix, Secreted, Extracellular space","Leucine-rich repeat, Signal, Reference proteome, Disulfide bond, Extracellular matrix, Secreted, Repeat, 3D-structure, Glycoprotein","","","ITGA2, ITGB1","Integrin alpha chain, Integrin beta chain","Membrane, Ruffle membrane, Melanosome, Ruffle, Focal adhesion, Cell projection, Cleavage furrow, Recycling endosome, Invadopodium membrane, Lamellipodium, Cell membrane, Cell surface, Cell junction","Membrane, Host-virus interaction, Disulfide bond, Transmembrane, Host cell receptor for virus entry, Receptor, Glycoprotein, Signal, Reference proteome, Integrin, Metal-binding, Transmembrane helix, Direct protein sequencing, Calcium, 3D-structure, Cell adhesion, Magnesium, Repeat, Endosome, Alternative splicing, Cell projection, Cell membrane, Phosphoprotein, Acetylation, Isopeptide bond, Cell junction, Myogenesis, Ubl conjugation","Receptors","Integrin;Other_receptors","Adhesion receptor","","True","CellChatDB v1"
1258,"LAMA1_ITGA3_ITGB1","LAMA1_ITGA3_ITGB1","LAMININ","LAMA1","ITGA3_ITGB1","","","","","KEGG: hsa04512","ECM-Receptor","LAMA1 - (ITGA3+ITGB1)","False","LAMA1","","Extracellular matrix, Secreted, Extracellular space, Basement membrane","Coiled coil, Signal, Reference proteome, Basement membrane, Phosphoprotein, Disulfide bond, Secreted, Extracellular matrix, Repeat, Cell adhesion, Laminin EGF-like domain, Glycoprotein","","","ITGA3, ITGB1","Integrin alpha chain, Integrin beta chain","Cell membrane, Cell projection, Filopodium membrane, Invadopodium membrane, Ruffle membrane, Melanosome, Ruffle, Focal adhesion, Cleavage furrow, Recycling endosome, Lamellipodium, Cell surface, Cell junction","Membrane, Disulfide bond, Transmembrane, Receptor, Alternative splicing, Glycoprotein, Disease variant, Cell projection, Signal, Reference proteome, Integrin, Lipoprotein, Metal-binding, Transmembrane helix, Cell membrane, Phosphoprotein, Direct protein sequencing, Calcium, Cleavage on pair of basic residues, Epidermolysis bullosa, Cell junction, Palmitate, Cell adhesion, Repeat, Host-virus interaction, Endosome, Host cell receptor for virus entry, Magnesium, Acetylation, Isopeptide bond, 3D-structure, Myogenesis, Ubl conjugation","Receptors","Integrin;Other_receptors","Adhesion receptor","","True","CellChatDB v1"
1259,"LAMA2_ITGA3_ITGB1","LAMA2_ITGA3_ITGB1","LAMININ","LAMA2","ITGA3_ITGB1","","","","","KEGG: hsa04512","ECM-Receptor","LAMA2 - (ITGA3+ITGB1)","False","LAMA2","","Extracellular matrix, Secreted, Extracellular space, Basement membrane","Coiled coil, Basement membrane, Extracellular matrix, Disulfide bond, Secreted, Glycoprotein, Disease variant, Signal, Reference proteome, Congenital muscular dystrophy, Limb-girdle muscular dystrophy, Direct protein sequencing, 3D-structure, Cell adhesion, Laminin EGF-like domain, Repeat","secreted","False","ITGA3, ITGB1","Integrin alpha chain, Integrin beta chain","Cell membrane, Cell projection, Filopodium membrane, Invadopodium membrane, Ruffle membrane, Melanosome, Ruffle, Focal adhesion, Cleavage furrow, Recycling endosome, Lamellipodium, Cell surface, Cell junction","Membrane, Disulfide bond, Transmembrane, Receptor, Alternative splicing, Glycoprotein, Disease variant, Cell projection, Signal, Reference proteome, Integrin, Lipoprotein, Metal-binding, Transmembrane helix, Cell membrane, Phosphoprotein, Direct protein sequencing, Calcium, Cleavage on pair of basic residues, Epidermolysis bullosa, Cell junction, Palmitate, Cell adhesion, Repeat, Host-virus interaction, Endosome, Host cell receptor for virus entry, Magnesium, Acetylation, Isopeptide bond, 3D-structure, Myogenesis, Ubl conjugation","Receptors","Integrin;Other_receptors","Adhesion receptor","","True","CellChatDB v1"
1260,"LAMA3_ITGA3_ITGB1","LAMA3_ITGA3_ITGB1","LAMININ","LAMA3","ITGA3_ITGB1","","","","","KEGG: hsa04512","ECM-Receptor","LAMA3 - (ITGA3+ITGB1)","False","LAMA3","","Extracellular matrix, Secreted, Extracellular space, Basement membrane","Disease variant, Coiled coil, Signal, Reference proteome, Basement membrane, Extracellular matrix, Disulfide bond, Secreted, Alternative splicing, Epidermolysis bullosa, Repeat, Cell adhesion, Laminin EGF-like domain, Glycoprotein","secreted","False","ITGA3, ITGB1","Integrin alpha chain, Integrin beta chain","Cell membrane, Cell projection, Filopodium membrane, Invadopodium membrane, Ruffle membrane, Melanosome, Ruffle, Focal adhesion, Cleavage furrow, Recycling endosome, Lamellipodium, Cell surface, Cell junction","Membrane, Disulfide bond, Transmembrane, Receptor, Alternative splicing, Glycoprotein, Disease variant, Cell projection, Signal, Reference proteome, Integrin, Lipoprotein, Metal-binding, Transmembrane helix, Cell membrane, Phosphoprotein, Direct protein sequencing, Calcium, Cleavage on pair of basic residues, Epidermolysis bullosa, Cell junction, Palmitate, Cell adhesion, Repeat, Host-virus interaction, Endosome, Host cell receptor for virus entry, Magnesium, Acetylation, Isopeptide bond, 3D-structure, Myogenesis, Ubl conjugation","Receptors","Integrin;Other_receptors","Adhesion receptor","","True","CellChatDB v1"
1261,"LAMA4_ITGA3_ITGB1","LAMA4_ITGA3_ITGB1","LAMININ","LAMA4","ITGA3_ITGB1","","","","","KEGG: hsa04512","ECM-Receptor","LAMA4 - (ITGA3+ITGB1)","False","LAMA4","","Extracellular matrix, Secreted, Extracellular space, Basement membrane","Disease variant, Coiled coil, Signal, Reference proteome, Basement membrane, Disulfide bond, Secreted, Extracellular matrix, Cardiomyopathy, Alternative splicing, Repeat, Cell adhesion, Laminin EGF-like domain, Glycoprotein","","","ITGA3, ITGB1","Integrin alpha chain, Integrin beta chain","Cell membrane, Cell projection, Filopodium membrane, Invadopodium membrane, Ruffle membrane, Melanosome, Ruffle, Focal adhesion, Cleavage furrow, Recycling endosome, Lamellipodium, Cell surface, Cell junction","Membrane, Disulfide bond, Transmembrane, Receptor, Alternative splicing, Glycoprotein, Disease variant, Cell projection, Signal, Reference proteome, Integrin, Lipoprotein, Metal-binding, Transmembrane helix, Cell membrane, Phosphoprotein, Direct protein sequencing, Calcium, Cleavage on pair of basic residues, Epidermolysis bullosa, Cell junction, Palmitate, Cell adhesion, Repeat, Host-virus interaction, Endosome, Host cell receptor for virus entry, Magnesium, Acetylation, Isopeptide bond, 3D-structure, Myogenesis, Ubl conjugation","Receptors","Integrin;Other_receptors","Adhesion receptor","","True","CellChatDB v1"
1262,"LAMA5_ITGA3_ITGB1","LAMA5_ITGA3_ITGB1","LAMININ","LAMA5","ITGA3_ITGB1","","","","","KEGG: hsa04512","ECM-Receptor","LAMA5 - (ITGA3+ITGB1)","False","LAMA5","","Extracellular matrix, Secreted, Extracellular space, Basement membrane","Coiled coil, Signal, Reference proteome, Basement membrane, Extracellular matrix, Disulfide bond, Secreted, Alternative splicing, Repeat, 3D-structure, Cell adhesion, Laminin EGF-like domain, Glycoprotein","","","ITGA3, ITGB1","Integrin alpha chain, Integrin beta chain","Cell membrane, Cell projection, Filopodium membrane, Invadopodium membrane, Ruffle membrane, Melanosome, Ruffle, Focal adhesion, Cleavage furrow, Recycling endosome, Lamellipodium, Cell surface, Cell junction","Membrane, Disulfide bond, Transmembrane, Receptor, Alternative splicing, Glycoprotein, Disease variant, Cell projection, Signal, Reference proteome, Integrin, Lipoprotein, Metal-binding, Transmembrane helix, Cell membrane, Phosphoprotein, Direct protein sequencing, Calcium, Cleavage on pair of basic residues, Epidermolysis bullosa, Cell junction, Palmitate, Cell adhesion, Repeat, Host-virus interaction, Endosome, Host cell receptor for virus entry, Magnesium, Acetylation, Isopeptide bond, 3D-structure, Myogenesis, Ubl conjugation","Receptors","Integrin;Other_receptors","Adhesion receptor","","True","CellChatDB v1"
1263,"LAMB1_ITGA3_ITGB1","LAMB1_ITGA3_ITGB1","LAMININ","LAMB1","ITGA3_ITGB1","","","","","KEGG: hsa04512","ECM-Receptor","LAMB1 - (ITGA3+ITGB1)","False","LAMB1","","Extracellular matrix, Secreted, Extracellular space, Basement membrane","Coiled coil, Signal, Reference proteome, Basement membrane, Lissencephaly, Disulfide bond, Phosphoprotein, Secreted, Extracellular matrix, Repeat, 3D-structure, Cell adhesion, Laminin EGF-like domain, Glycoprotein","","","ITGA3, ITGB1","Integrin alpha chain, Integrin beta chain","Cell membrane, Cell projection, Filopodium membrane, Invadopodium membrane, Ruffle membrane, Melanosome, Ruffle, Focal adhesion, Cleavage furrow, Recycling endosome, Lamellipodium, Cell surface, Cell junction","Membrane, Disulfide bond, Transmembrane, Receptor, Alternative splicing, Glycoprotein, Disease variant, Cell projection, Signal, Reference proteome, Integrin, Lipoprotein, Metal-binding, Transmembrane helix, Cell membrane, Phosphoprotein, Direct protein sequencing, Calcium, Cleavage on pair of basic residues, Epidermolysis bullosa, Cell junction, Palmitate, Cell adhesion, Repeat, Host-virus interaction, Endosome, Host cell receptor for virus entry, Magnesium, Acetylation, Isopeptide bond, 3D-structure, Myogenesis, Ubl conjugation","Receptors","Integrin;Other_receptors","Adhesion receptor","","True","CellChatDB v1"
1264,"LAMB2_ITGA3_ITGB1","LAMB2_ITGA3_ITGB1","LAMININ","LAMB2","ITGA3_ITGB1","","","","","KEGG: hsa04512","ECM-Receptor","LAMB2 - (ITGA3+ITGB1)","False","LAMB2","","Extracellular matrix, Secreted, Extracellular space, Basement membrane","Disease variant, Coiled coil, Signal, Reference proteome, Basement membrane, Phosphoprotein, Disulfide bond, Secreted, Extracellular matrix, Repeat, Cell adhesion, Laminin EGF-like domain, Glycoprotein","","","ITGA3, ITGB1","Integrin alpha chain, Integrin beta chain","Cell membrane, Cell projection, Filopodium membrane, Invadopodium membrane, Ruffle membrane, Melanosome, Ruffle, Focal adhesion, Cleavage furrow, Recycling endosome, Lamellipodium, Cell surface, Cell junction","Membrane, Disulfide bond, Transmembrane, Receptor, Alternative splicing, Glycoprotein, Disease variant, Cell projection, Signal, Reference proteome, Integrin, Lipoprotein, Metal-binding, Transmembrane helix, Cell membrane, Phosphoprotein, Direct protein sequencing, Calcium, Cleavage on pair of basic residues, Epidermolysis bullosa, Cell junction, Palmitate, Cell adhesion, Repeat, Host-virus interaction, Endosome, Host cell receptor for virus entry, Magnesium, Acetylation, Isopeptide bond, 3D-structure, Myogenesis, Ubl conjugation","Receptors","Integrin;Other_receptors","Adhesion receptor","","True","CellChatDB v1"
1265,"LAMB3_ITGA3_ITGB1","LAMB3_ITGA3_ITGB1","LAMININ","LAMB3","ITGA3_ITGB1","","","","","KEGG: hsa04512","ECM-Receptor","LAMB3 - (ITGA3+ITGB1)","False","LAMB3","","Extracellular matrix, Secreted, Extracellular space, Basement membrane","Disease variant, Coiled coil, Signal, Reference proteome, Basement membrane, Extracellular matrix, Disulfide bond, Secreted, Amelogenesis imperfecta, Direct protein sequencing, Epidermolysis bullosa, Repeat, Cell adhesion, Laminin EGF-like domain, Glycoprotein","","","ITGA3, ITGB1","Integrin alpha chain, Integrin beta chain","Cell membrane, Cell projection, Filopodium membrane, Invadopodium membrane, Ruffle membrane, Melanosome, Ruffle, Focal adhesion, Cleavage furrow, Recycling endosome, Lamellipodium, Cell surface, Cell junction","Membrane, Disulfide bond, Transmembrane, Receptor, Alternative splicing, Glycoprotein, Disease variant, Cell projection, Signal, Reference proteome, Integrin, Lipoprotein, Metal-binding, Transmembrane helix, Cell membrane, Phosphoprotein, Direct protein sequencing, Calcium, Cleavage on pair of basic residues, Epidermolysis bullosa, Cell junction, Palmitate, Cell adhesion, Repeat, Host-virus interaction, Endosome, Host cell receptor for virus entry, Magnesium, Acetylation, Isopeptide bond, 3D-structure, Myogenesis, Ubl conjugation","Receptors","Integrin;Other_receptors","Adhesion receptor","","True","CellChatDB v1"
1266,"LAMC1_ITGA3_ITGB1","LAMC1_ITGA3_ITGB1","LAMININ","LAMC1","ITGA3_ITGB1","","","","","KEGG: hsa04512","ECM-Receptor","LAMC1 - (ITGA3+ITGB1)","False","LAMC1","","Extracellular matrix, Secreted, Extracellular space, Basement membrane","Coiled coil, Signal, Reference proteome, Basement membrane, Phosphoprotein, Disulfide bond, Secreted, Extracellular matrix, Repeat, 3D-structure, Cell adhesion, Laminin EGF-like domain, Glycoprotein","secreted","False","ITGA3, ITGB1","Integrin alpha chain, Integrin beta chain","Cell membrane, Cell projection, Filopodium membrane, Invadopodium membrane, Ruffle membrane, Melanosome, Ruffle, Focal adhesion, Cleavage furrow, Recycling endosome, Lamellipodium, Cell surface, Cell junction","Membrane, Disulfide bond, Transmembrane, Receptor, Alternative splicing, Glycoprotein, Disease variant, Cell projection, Signal, Reference proteome, Integrin, Lipoprotein, Metal-binding, Transmembrane helix, Cell membrane, Phosphoprotein, Direct protein sequencing, Calcium, Cleavage on pair of basic residues, Epidermolysis bullosa, Cell junction, Palmitate, Cell adhesion, Repeat, Host-virus interaction, Endosome, Host cell receptor for virus entry, Magnesium, Acetylation, Isopeptide bond, 3D-structure, Myogenesis, Ubl conjugation","Receptors","Integrin;Other_receptors","Adhesion receptor","","True","CellChatDB v1"
1267,"LAMC2_ITGA3_ITGB1","LAMC2_ITGA3_ITGB1","LAMININ","LAMC2","ITGA3_ITGB1","","","","","KEGG: hsa04512","ECM-Receptor","LAMC2 - (ITGA3+ITGB1)","False","LAMC2","","Extracellular matrix, Secreted, Extracellular space, Basement membrane","Coiled coil, Signal, Reference proteome, Basement membrane, Extracellular matrix, Disulfide bond, Secreted, Direct protein sequencing, Alternative splicing, Epidermolysis bullosa, Repeat, Cell adhesion, Heparin-binding, Laminin EGF-like domain, Glycoprotein","","","ITGA3, ITGB1","Integrin alpha chain, Integrin beta chain","Cell membrane, Cell projection, Filopodium membrane, Invadopodium membrane, Ruffle membrane, Melanosome, Ruffle, Focal adhesion, Cleavage furrow, Recycling endosome, Lamellipodium, Cell surface, Cell junction","Membrane, Disulfide bond, Transmembrane, Receptor, Alternative splicing, Glycoprotein, Disease variant, Cell projection, Signal, Reference proteome, Integrin, Lipoprotein, Metal-binding, Transmembrane helix, Cell membrane, Phosphoprotein, Direct protein sequencing, Calcium, Cleavage on pair of basic residues, Epidermolysis bullosa, Cell junction, Palmitate, Cell adhesion, Repeat, Host-virus interaction, Endosome, Host cell receptor for virus entry, Magnesium, Acetylation, Isopeptide bond, 3D-structure, Myogenesis, Ubl conjugation","Receptors","Integrin;Other_receptors","Adhesion receptor","","True","CellChatDB v1"
1268,"LAMC3_ITGA3_ITGB1","LAMC3_ITGA3_ITGB1","LAMININ","LAMC3","ITGA3_ITGB1","","","","","KEGG: hsa04512","ECM-Receptor","LAMC3 - (ITGA3+ITGB1)","False","LAMC3","","Extracellular matrix, Secreted, Extracellular space, Basement membrane","Disease variant, Coiled coil, Signal, Reference proteome, Basement membrane, Extracellular matrix, Disulfide bond, Secreted, Repeat, Cell adhesion, Laminin EGF-like domain, Glycoprotein","","","ITGA3, ITGB1","Integrin alpha chain, Integrin beta chain","Cell membrane, Cell projection, Filopodium membrane, Invadopodium membrane, Ruffle membrane, Melanosome, Ruffle, Focal adhesion, Cleavage furrow, Recycling endosome, Lamellipodium, Cell surface, Cell junction","Membrane, Disulfide bond, Transmembrane, Receptor, Alternative splicing, Glycoprotein, Disease variant, Cell projection, Signal, Reference proteome, Integrin, Lipoprotein, Metal-binding, Transmembrane helix, Cell membrane, Phosphoprotein, Direct protein sequencing, Calcium, Cleavage on pair of basic residues, Epidermolysis bullosa, Cell junction, Palmitate, Cell adhesion, Repeat, Host-virus interaction, Endosome, Host cell receptor for virus entry, Magnesium, Acetylation, Isopeptide bond, 3D-structure, Myogenesis, Ubl conjugation","Receptors","Integrin;Other_receptors","Adhesion receptor","","True","CellChatDB v1"
